file_id,file_path,detection_id,detection_start_s,detection_end_s,presence_label,species_name,detection_probability,recorder_id,date_time,Unnamed: 0,lat,lon,_source_csv
20240201_073700T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073700T.WAV,20240201_073700T.WAV:12.000-15.000,12,15,present,Cyanistes caeruleus,0.931279898,,20240201_073700,69,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073700T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073700T.WAV,20240201_073700T.WAV:15.000-18.000,15,18,present,Cyanistes caeruleus,0.645698845,,20240201_073700,70,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073700T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073700T.WAV,20240201_073700T.WAV:24.000-27.000,24,27,present,Cyanistes caeruleus,0.836935401,,20240201_073700,71,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073700T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073700T.WAV,20240201_073700T.WAV:30.000-33.000,30,33,present,Cyanistes caeruleus,0.975943387,,20240201_073700,73,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073700T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073700T.WAV,20240201_073700T.WAV:39.000-42.000,39,42,present,Cyanistes caeruleus,0.638109505,,20240201_073700,76,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073700T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073700T.WAV,20240201_073700T.WAV:42.000-45.000,42,45,present,Cyanistes caeruleus,0.858621657,,20240201_073700,77,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073800T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073800T.WAV,20240201_073800T.WAV:9.000-12.000,9,12,present,Cyanistes caeruleus,0.884557366,,20240201_073800,81,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073800T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073800T.WAV,20240201_073800T.WAV:12.000-15.000,12,15,present,Cyanistes caeruleus,0.518332124,,20240201_073800,82,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073800T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073800T.WAV,20240201_073800T.WAV:15.000-18.000,15,18,present,Cyanistes caeruleus,0.838072002,,20240201_073800,83,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073800T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073800T.WAV,20240201_073800T.WAV:18.000-21.000,18,21,present,Cyanistes caeruleus,0.948221982,,20240201_073800,84,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073800T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073800T.WAV,20240201_073800T.WAV:21.000-24.000,21,24,present,Cyanistes caeruleus,0.50120002,,20240201_073800,86,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073800T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073800T.WAV,20240201_073800T.WAV:24.000-27.000,24,27,present,Cyanistes caeruleus,0.699224293,,20240201_073800,88,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073800T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073800T.WAV,20240201_073800T.WAV:27.000-30.000,27,30,present,Cyanistes caeruleus,0.852061093,,20240201_073800,89,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073800T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073800T.WAV,20240201_073800T.WAV:39.000-42.000,39,42,present,Cyanistes caeruleus,0.634565294,,20240201_073800,93,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073800T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073800T.WAV,20240201_073800T.WAV:42.000-45.000,42,45,present,Cyanistes caeruleus,0.541849196,,20240201_073800,94,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073800T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073800T.WAV,20240201_073800T.WAV:45.000-48.000,45,48,present,Cyanistes caeruleus,0.794581711,,20240201_073800,95,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073800T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073800T.WAV,20240201_073800T.WAV:48.000-51.000,48,51,present,Cyanistes caeruleus,0.923063099,,20240201_073800,96,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073800T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073800T.WAV,20240201_073800T.WAV:51.000-54.000,51,54,present,Cyanistes caeruleus,0.960465968,,20240201_073800,97,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073900T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073900T.WAV,20240201_073900T.WAV:21.000-24.000,21,24,present,Aegithalos caudatus,0.535474658,,20240201_073900,104,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073900T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073900T.WAV,20240201_073900T.WAV:30.000-33.000,30,33,present,Regulus regulus,0.544926763,,20240201_073900,106,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073900T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073900T.WAV,20240201_073900T.WAV:33.000-36.000,33,36,present,Regulus regulus,0.630425572,,20240201_073900,107,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073900T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073900T.WAV,20240201_073900T.WAV:42.000-45.000,42,45,present,Cyanistes caeruleus,0.546186984,,20240201_073900,110,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074000T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074000T.WAV,20240201_074000T.WAV:27.000-30.000,27,30,present,Regulus regulus,0.509444177,,20240201_074000,115,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074100T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074100T.WAV,20240201_074100T.WAV:45.000-48.000,45,48,present,Corvus monedula,0.673752785,,20240201_074100,123,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074300T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074300T.WAV,20240201_074300T.WAV:12.000-15.000,12,15,present,Sturnus vulgaris,0.624615908,,20240201_074300,129,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074400T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074400T.WAV,20240201_074400T.WAV:3.000-6.000,3,6,present,Regulus regulus,0.83468473,,20240201_074400,131,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074400T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074400T.WAV,20240201_074400T.WAV:6.000-9.000,6,9,present,Regulus regulus,0.7746768,,20240201_074400,132,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074400T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074400T.WAV,20240201_074400T.WAV:24.000-27.000,24,27,present,Regulus regulus,0.877762794,,20240201_074400,135,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074400T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074400T.WAV,20240201_074400T.WAV:30.000-33.000,30,33,present,Regulus regulus,0.708648026,,20240201_074400,136,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074500T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074500T.WAV,20240201_074500T.WAV:39.000-42.000,39,42,present,Carduelis carduelis,0.608644247,,20240201_074500,141,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074600T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074600T.WAV,20240201_074600T.WAV:33.000-36.000,33,36,present,Regulus regulus,0.78491801,,20240201_074600,143,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074600T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074600T.WAV,20240201_074600T.WAV:51.000-54.000,51,54,present,Turdus iliacus,0.938355267,,20240201_074600,144,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074700T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074700T.WAV,20240201_074700T.WAV:12.000-15.000,12,15,present,Regulus regulus,0.79408592,,20240201_074700,145,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074700T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074700T.WAV,20240201_074700T.WAV:21.000-24.000,21,24,present,Regulus regulus,0.560815811,,20240201_074700,146,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074700T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074700T.WAV,20240201_074700T.WAV:27.000-30.000,27,30,present,Corvus monedula,0.828224182,,20240201_074700,147,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074700T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074700T.WAV,20240201_074700T.WAV:42.000-45.000,42,45,present,Passer domesticus,0.565281332,,20240201_074700,148,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074700T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074700T.WAV,20240201_074700T.WAV:48.000-51.000,48,51,present,Corvus monedula,0.687894404,,20240201_074700,149,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074800T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074800T.WAV,20240201_074800T.WAV:0.000-3.000,0,3,present,Corvus monedula,0.839487553,,20240201_074800,150,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074800T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074800T.WAV,20240201_074800T.WAV:51.000-54.000,51,54,present,Passer domesticus,0.6013363,,20240201_074800,155,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075000T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075000T.WAV,20240201_075000T.WAV:9.000-12.000,9,12,present,Erithacus rubecula,0.871929407,,20240201_075000,158,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075000T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075000T.WAV,20240201_075000T.WAV:18.000-21.000,18,21,present,Erithacus rubecula,0.937293053,,20240201_075000,159,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075000T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075000T.WAV,20240201_075000T.WAV:27.000-30.000,27,30,present,Erithacus rubecula,0.815392077,,20240201_075000,160,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075100T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075100T.WAV,20240201_075100T.WAV:12.000-15.000,12,15,present,Carduelis carduelis,0.697263837,,20240201_075100,167,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075100T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075100T.WAV,20240201_075100T.WAV:45.000-48.000,45,48,present,Prunella modularis,0.557171643,,20240201_075100,172,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075200T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075200T.WAV,20240201_075200T.WAV:48.000-51.000,48,51,present,Passer domesticus,0.635693252,,20240201_075200,176,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075300T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075300T.WAV,20240201_075300T.WAV:0.000-3.000,0,3,present,Passer domesticus,0.65291959,,20240201_075300,178,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075300T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075300T.WAV,20240201_075300T.WAV:3.000-6.000,3,6,present,Passer domesticus,0.63370353,,20240201_075300,179,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075300T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075300T.WAV,20240201_075300T.WAV:9.000-12.000,9,12,present,Passer domesticus,0.537834287,,20240201_075300,181,51.837572,-0.631973,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
