file_id,file_path,detection_id,detection_start_s,detection_end_s,presence_label,species_name,detection_probability,recorder_id,date_time,high_freq,low_freq,_source_csv,path,basename,filename_stem,start_s,end_s,class,species_display,FinalLabelEffective,species_name_original,presence_label_original,validation_state,validation_label,validation_species,validated_by,validated_at,validation_method,user_changed,user_changed_by,user_changed_at,validation_state_effective
00235_eptesicus_serotinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00235_eptesicus_serotinus_0_1.0.wav,00235_eptesicus_serotinus_0_1.0.wav:0.133-0.145,0.1325,0.1447,present,Eptesicus serotinus,0.719,,,39448,27187,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00235_eptesicus_serotinus_0_1.0.wav,00235_eptesicus_serotinus_0_1.0.wav,00235_eptesicus_serotinus_0_1.0,0.1325,0.1447,Eptesicus serotinus,Eptesicus serotinus,present,Eptesicus serotinus,present,,,,,,,0,,,
00235_eptesicus_serotinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00235_eptesicus_serotinus_0_1.0.wav,00235_eptesicus_serotinus_0_1.0.wav:0.458-0.468,0.4575,0.4677,present,Eptesicus serotinus,0.756,,,42203,28046,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00235_eptesicus_serotinus_0_1.0.wav,00235_eptesicus_serotinus_0_1.0.wav,00235_eptesicus_serotinus_0_1.0,0.4575,0.4677,Eptesicus serotinus,Eptesicus serotinus,present,Eptesicus serotinus,present,,,,,,,0,,,
00235_eptesicus_serotinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00235_eptesicus_serotinus_0_1.0.wav,00235_eptesicus_serotinus_0_1.0.wav:0.552-0.561,0.5525,0.5612,present,Pipistrellus pygmaeus,0.299,,,56162,52109,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00235_eptesicus_serotinus_0_1.0.wav,00235_eptesicus_serotinus_0_1.0.wav,00235_eptesicus_serotinus_0_1.0,0.5525,0.5612,Pipistrellus pygmaeus,Pipistrellus pygmaeus,present,Pipistrellus pygmaeus,present,,,,,,,0,,,
00235_eptesicus_serotinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00235_eptesicus_serotinus_0_1.0.wav,00235_eptesicus_serotinus_0_1.0.wav:0.634-0.645,0.6345,0.645,present,Eptesicus serotinus,0.76,,,44454,28906,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00235_eptesicus_serotinus_0_1.0.wav,00235_eptesicus_serotinus_0_1.0.wav,00235_eptesicus_serotinus_0_1.0,0.6345,0.645,Eptesicus serotinus,Eptesicus serotinus,present,Eptesicus serotinus,present,,,,,,,0,,,
00235_eptesicus_serotinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00235_eptesicus_serotinus_0_1.0.wav,00235_eptesicus_serotinus_0_1.0.wav:0.851-0.860,0.8505,0.8598,present,Eptesicus serotinus,0.736,,,45553,28046,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00235_eptesicus_serotinus_0_1.0.wav,00235_eptesicus_serotinus_0_1.0.wav,00235_eptesicus_serotinus_0_1.0,0.8505,0.8598,Eptesicus serotinus,Eptesicus serotinus,present,Eptesicus serotinus,present,,,,,,,0,,,
00085_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0.wav:0.049-0.055,0.0485,0.0552,present,Pipistrellus pipistrellus,0.714,,,73880,46953,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0,0.0485,0.0552,Pipistrellus pipistrellus,Pipistrellus pipistrellus,present,Pipistrellus pipistrellus,present,,,,,,,0,,,
00085_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0.wav:0.127-0.134,0.1265,0.1344,present,Pipistrellus pipistrellus,0.648,,,79981,46953,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0,0.1265,0.1344,Pipistrellus pipistrellus,Pipistrellus pipistrellus,present,Pipistrellus pipistrellus,present,,,,,,,0,,,
00085_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0.wav:0.212-0.220,0.2125,0.2195,present,Pipistrellus pipistrellus,0.706,,,69684,46093,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0,0.2125,0.2195,Pipistrellus pipistrellus,Pipistrellus pipistrellus,present,Pipistrellus pipistrellus,present,,,,,,,0,,,
00085_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0.wav:0.300-0.309,0.3005,0.3091,present,Pipistrellus pipistrellus,0.647,,,63535,46093,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0,0.3005,0.3091,Pipistrellus pipistrellus,Pipistrellus pipistrellus,present,Pipistrellus pipistrellus,present,,,,,,,0,,,
00085_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0.wav:0.379-0.386,0.3785,0.3863,present,Pipistrellus pipistrellus,0.675,,,77896,46953,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0,0.3785,0.3863,Pipistrellus pipistrellus,Pipistrellus pipistrellus,present,Pipistrellus pipistrellus,present,,,,,,,0,,,
00085_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0.wav:0.448-0.454,0.4475,0.4544,present,Pipistrellus pipistrellus,0.736,,,84602,45234,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0,0.4475,0.4544,Pipistrellus pipistrellus,Pipistrellus pipistrellus,present,Pipistrellus pipistrellus,present,,,,,,,0,,,
00085_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0.wav:0.516-0.523,0.5165,0.5235,present,Pipistrellus pipistrellus,0.75,,,82090,45234,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0,0.5165,0.5235,Pipistrellus pipistrellus,Pipistrellus pipistrellus,present,Pipistrellus pipistrellus,present,,,,,,,0,,,
00085_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0.wav:0.584-0.591,0.5835,0.5905,present,Pipistrellus pipistrellus,0.737,,,82782,46093,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0,0.5835,0.5905,Pipistrellus pipistrellus,Pipistrellus pipistrellus,present,Pipistrellus pipistrellus,present,,,,,,,0,,,
00085_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0.wav:0.651-0.660,0.6515,0.6598,present,Pipistrellus pipistrellus,0.728,,,81244,44375,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0,0.6515,0.6598,Pipistrellus pipistrellus,Pipistrellus pipistrellus,present,Pipistrellus pipistrellus,present,,,,,,,0,,,
00085_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0.wav:0.716-0.724,0.7155,0.7237,present,Pipistrellus pipistrellus,0.713,,,84930,44375,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0,0.7155,0.7237,Pipistrellus pipistrellus,Pipistrellus pipistrellus,present,Pipistrellus pipistrellus,present,,,,,,,0,,,
00085_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0.wav:0.783-0.791,0.7835,0.7908,present,Pipistrellus pipistrellus,0.725,,,82964,43515,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0,0.7835,0.7908,Pipistrellus pipistrellus,Pipistrellus pipistrellus,present,Pipistrellus pipistrellus,present,,,,,,,0,,,
00085_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0.wav:0.849-0.856,0.8485,0.8563,present,Pipistrellus pipistrellus,0.714,,,89703,44375,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0,0.8485,0.8563,Pipistrellus pipistrellus,Pipistrellus pipistrellus,present,Pipistrellus pipistrellus,present,,,,,,,0,,,
00085_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0.wav:0.920-0.927,0.9205,0.9268,present,Pipistrellus pipistrellus,0.711,,,81953,44375,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0.wav,00085_pipistrellus_pipistrellus_0_1.0,0.9205,0.9268,Pipistrellus pipistrellus,Pipistrellus pipistrellus,present,Pipistrellus pipistrellus,present,,,,,,,0,,,
00003_myotis_alcathoe_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0.wav:0.048-0.051,0.0475,0.0514,present,Myotis mystacinus,0.466,,,97797,43515,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00003_myotis_alcathoe_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0,0.0475,0.0514,Myotis mystacinus,Myotis mystacinus,present,Myotis mystacinus,present,,,,,,,0,,,
00003_myotis_alcathoe_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0.wav:0.079-0.083,0.0785,0.0828,present,Myotis mystacinus,0.486,,,93464,46093,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00003_myotis_alcathoe_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0,0.0785,0.0828,Myotis mystacinus,Myotis mystacinus,present,Myotis mystacinus,present,,,,,,,0,,,
00003_myotis_alcathoe_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0.wav:0.152-0.157,0.1525,0.1568,present,Myotis mystacinus,0.542,,,98358,34921,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00003_myotis_alcathoe_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0,0.1525,0.1568,Myotis mystacinus,Myotis mystacinus,present,Myotis mystacinus,present,,,,,,,0,,,
00003_myotis_alcathoe_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0.wav:0.185-0.191,0.1855,0.1905,present,Myotis mystacinus,0.538,,,109194,36640,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00003_myotis_alcathoe_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0,0.1855,0.1905,Myotis mystacinus,Myotis mystacinus,present,Myotis mystacinus,present,,,,,,,0,,,
00003_myotis_alcathoe_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0.wav:0.233-0.237,0.2325,0.2372,present,Myotis mystacinus,0.624,,,106618,40937,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00003_myotis_alcathoe_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0,0.2325,0.2372,Myotis mystacinus,Myotis mystacinus,present,Myotis mystacinus,present,,,,,,,0,,,
00003_myotis_alcathoe_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0.wav:0.367-0.372,0.3675,0.3724,present,Myotis mystacinus,0.532,,,116416,43515,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00003_myotis_alcathoe_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0,0.3675,0.3724,Myotis mystacinus,Myotis mystacinus,present,Myotis mystacinus,present,,,,,,,0,,,
00003_myotis_alcathoe_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0.wav:0.421-0.426,0.4215,0.4265,present,Myotis mystacinus,0.525,,,119229,39218,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00003_myotis_alcathoe_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0,0.4215,0.4265,Myotis mystacinus,Myotis mystacinus,present,Myotis mystacinus,present,,,,,,,0,,,
00003_myotis_alcathoe_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0.wav:0.481-0.487,0.4815,0.4869,present,Myotis mystacinus,0.54,,,116906,40937,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00003_myotis_alcathoe_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0,0.4815,0.4869,Myotis mystacinus,Myotis mystacinus,present,Myotis mystacinus,present,,,,,,,0,,,
00003_myotis_alcathoe_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0.wav:0.543-0.549,0.5435,0.5486,present,Myotis mystacinus,0.607,,,118123,41796,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00003_myotis_alcathoe_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0,0.5435,0.5486,Myotis mystacinus,Myotis mystacinus,present,Myotis mystacinus,present,,,,,,,0,,,
00003_myotis_alcathoe_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0.wav:0.603-0.608,0.6025,0.608,present,Myotis mystacinus,0.648,,,119369,41796,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00003_myotis_alcathoe_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0,0.6025,0.608,Myotis mystacinus,Myotis mystacinus,present,Myotis mystacinus,present,,,,,,,0,,,
00003_myotis_alcathoe_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0.wav:0.662-0.668,0.6625,0.6677,present,Myotis mystacinus,0.559,,,116030,40078,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00003_myotis_alcathoe_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0,0.6625,0.6677,Myotis mystacinus,Myotis mystacinus,present,Myotis mystacinus,present,,,,,,,0,,,
00003_myotis_alcathoe_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0.wav:0.716-0.721,0.7155,0.7206,present,Myotis mystacinus,0.562,,,111759,40937,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00003_myotis_alcathoe_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0,0.7155,0.7206,Myotis mystacinus,Myotis mystacinus,present,Myotis mystacinus,present,,,,,,,0,,,
00003_myotis_alcathoe_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0.wav:0.774-0.779,0.7745,0.7791,present,Myotis mystacinus,0.499,,,110504,42656,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00003_myotis_alcathoe_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0,0.7745,0.7791,Myotis mystacinus,Myotis mystacinus,present,Myotis mystacinus,present,,,,,,,0,,,
00003_myotis_alcathoe_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0.wav:0.843-0.847,0.8425,0.8472,present,Myotis mystacinus,0.485,,,105732,46093,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00003_myotis_alcathoe_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0,0.8425,0.8472,Myotis mystacinus,Myotis mystacinus,present,Myotis mystacinus,present,,,,,,,0,,,
00003_myotis_alcathoe_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0.wav:0.902-0.907,0.9025,0.9067,present,Myotis mystacinus,0.545,,,102616,40937,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00003_myotis_alcathoe_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0,0.9025,0.9067,Myotis mystacinus,Myotis mystacinus,present,Myotis mystacinus,present,,,,,,,0,,,
00003_myotis_alcathoe_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0.wav:0.953-0.957,0.9525,0.9572,present,Myotis mystacinus,0.469,,,108814,41796,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00003_myotis_alcathoe_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0.wav,00003_myotis_alcathoe_0_1.0,0.9525,0.9572,Myotis mystacinus,Myotis mystacinus,present,Myotis mystacinus,present,,,,,,,0,,,
00246_eptesicus_serotinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00246_eptesicus_serotinus_0_1.0.wav,00246_eptesicus_serotinus_0_1.0.wav:0.002-0.012,0.0015,0.0117,present,Eptesicus serotinus,0.67,,,54276,24609,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00246_eptesicus_serotinus_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00246_eptesicus_serotinus_0_1.0.wav,00246_eptesicus_serotinus_0_1.0.wav,00246_eptesicus_serotinus_0_1.0,0.0015,0.0117,Eptesicus serotinus,Eptesicus serotinus,present,Eptesicus serotinus,present,,,,,,,0,,,
00246_eptesicus_serotinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00246_eptesicus_serotinus_0_1.0.wav,00246_eptesicus_serotinus_0_1.0.wav:0.151-0.165,0.1515,0.1646,present,Eptesicus serotinus,0.743,,,58455,25468,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00246_eptesicus_serotinus_0_1.0.wav.csv,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00246_eptesicus_serotinus_0_1.0.wav,00246_eptesicus_serotinus_0_1.0.wav,00246_eptesicus_serotinus_0_1.0,0.1515,0.1646,Eptesicus serotinus,Eptesicus serotinus,present,Eptesicus serotinus,present,,,,,,,0,,,
